0	6.9179344	3.7633753	5.1222486	4.396636	4.1226954	3.8597145	4.928258	4.9345117	2.9290776	5.234475	1.7964973	5.291297	2.3039763	9.484493	2.9690742	3.946378	4.747525	3.7402935	2.0299027	7.2778883	5.814543	3.1696358	6.647728	5.7001114	8.425046	6.9179344	4.4419804	7.144528	11.752095	4.610272	1.7252831	6.6752915	6.8026257	3.779589	5.1521926	2.9116485	1.7592608	4.607394	4.9127107	2.2306285	4.4513493	6.919407	5.9012036	5.242957	4.0893173	6.776887	7.385356	7.037287	3.465907	5.943649	4.018281	3.5382032	2.7445064	4.2702885	5.0623617	3.7346604	2.2817113	2.3251052	5.38703	3.0723605	4.0920644	4.465981	3.669454	1.8064624	4.7034974	6.255725	4.1784444	4.3275976	11.389121	2.7807367	2.4116597	4.1909575	2.0997157	4.8179884	2.6000934	1.7242961	5.2828884	3.623178	5.366695	3.826538	2.2114487	4.489842	3.75955	7.4617558	3.0858388	8.085283	6.893518	13.690848	8.280705	10.273857	9.204475	5.6412325	4.6921663	4.2951136	7.4364834	3.751187	3.6193933	3.3054638	4.768954	4.55424	4.528677	8.71023	10.990043	4.363311	3.821662	5.324669	9.8064575	12.655135	2.6192749	6.2369924	2.9217293	3.8258364	2.1704621	3.896473	8.084484	3.5558553	4.386138	6.81964	6.7816377	10.593187	4.43966	14.992031	6.5077953	3.836273	2.6752386	3.8113256	8.07433	9.518562	3.2942986	7.028093	16.429474	9.895144	4.7360425	10.693441	8.982596
1	6.2111573	3.6332061	5.3370576	5.066451	6.4338255	3.82791	4.5607114	5.0752854	2.8307092	5.1976438	1.7431312	5.0796366	2.6607153	9.196321	2.9881463	3.710175	6.058136	3.919299	4.504409	6.198619	5.22709	2.480342	8.932692	6.5671377	9.581748	6.2111573	5.6310277	6.6145067	8.9741125	4.7846546	1.7613078	6.5305033	6.671138	2.353209	5.2301145	2.7148864	1.8180726	3.9153023	4.5756855	2.704922	4.3785515	4.1370897	7.133288	6.2197595	4.5615907	7.699664	5.994706	6.8022985	3.9225128	5.031113	3.7262573	3.664833	2.7583122	3.5288644	4.2047367	3.2153056	2.5363157	2.3518085	4.6625557	2.668539	3.5437016	2.958813	3.309519	1.7257464	5.034106	5.8927336	4.1285853	3.1451535	9.651004	3.1355202	2.5717883	4.613058	1.9239812	4.9285593	2.4011679	1.7730191	5.269127	3.749784	4.8925343	3.6413467	4.2287936	3.872118	3.8262522	6.1421175	3.4928644	7.125412	5.639673	9.211412	11.009548	7.761174	7.3378696	4.6960063	2.6610706	4.4328895	8.174848	3.1491253	5.1204085	2.5399806	4.58229	4.58394	4.1845665	7.26141	6.2935286	4.400523	3.936751	5.606172	8.165689	7.8230042	2.7513447	5.9133167	3.1696532	3.8154154	2.8521924	4.3068066	9.292301	3.1012592	4.715316	6.6711707	8.300831	9.34271	4.2676573	9.291762	6.3158364	3.9420042	2.6632485	3.821794	7.085822	9.12748	3.4844375	6.4971743	11.643978	9.083575	4.800344	10.189686	9.078934
2	6.5448055	3.0109808	5.2316236	5.2054596	6.1894984	3.8932908	4.4446025	4.9777594	2.7290301	5.1771984	1.7811542	5.1660233	2.332316	6.9705515	2.985346	3.81227	5.609804	2.8705573	3.6997416	6.2771564	5.4807034	2.7324696	5.5509386	5.809392	8.059232	6.5448055	6.6638856	6.5676637	7.293063	4.634513	1.7671722	6.323929	7.1199284	2.6774244	5.3442583	2.9951453	1.7196233	4.0071692	4.6994786	3.7028222	4.3656497	5.09166	7.3326464	5.861657	3.9604807	7.2619634	6.3205676	6.554577	4.133424	5.765285	4.1832037	3.5370026	2.7929566	3.9049437	4.2648907	3.3194723	2.6625001	2.4025605	4.8637853	2.900845	3.448986	2.5906954	2.8847733	1.8048272	4.5376453	5.6294246	3.8602974	4.5508013	8.277938	2.516525	2.474528	3.7683547	2.7833996	5.939437	3.8119423	1.7672008	5.2334876	3.7857773	4.744746	3.908403	4.002899	4.5891266	3.8218582	5.6281176	3.1752312	6.8824096	5.487238	9.473591	7.0839124	6.195757	5.983696	5.0964093	2.32897	4.72003	7.195623	3.8663802	3.4262228	2.7658436	4.5484567	5.2348366	4.4078345	3.198267	4.442105	4.617508	4.033078	5.249961	8.814111	6.968938	2.806242	4.7818403	3.7132323	3.9436278	2.636229	3.4981549	8.014042	3.3426187	4.239127	6.6742873	7.4309707	9.113578	4.2425475	7.6385126	3.5961912	3.8969088	2.6447506	3.940989	6.7672973	6.5181656	3.346356	6.0160303	8.789496	7.1015887	4.792075	8.140079	6.914109
3	6.077903	2.6928425	5.4171724	5.1224785	6.756239	3.7480006	4.52197	4.938017	2.8188646	5.250247	1.7615337	5.1577992	2.4219205	6.981013	3.0239058	3.9238882	5.1422453	3.4125352	4.0576963	5.879123	5.1593037	2.9997692	6.82795	5.5829573	7.767646	6.077903	6.772851	6.830153	7.2988834	4.5981507	1.8124855	6.6665435	6.9641232	2.2702842	5.131832	2.6946425	1.8079262	4.3016057	5.043996	3.3605204	4.4976196	4.340819	7.3513074	5.6941185	3.8202856	7.390217	5.788297	6.7715645	3.7943408	6.1526656	4.1191716	3.6903226	2.7996767	3.5887218	4.087873	3.193259	2.254308	2.4571717	4.8436017	2.8266075	4.269951	2.6113582	3.0467198	1.789806	5.1097064	5.3988333	3.944578	3.0355892	8.094172	2.3709295	2.4994993	4.2528677	2.730881	5.4248114	2.8761787	1.728642	5.295375	3.5727441	4.8390517	4.0211945	4.407504	4.3382635	3.8702326	5.4673195	3.287643	6.9745054	5.55839	7.651888	9.416696	6.038825	6.277044	4.896909	2.3128312	4.652686	6.337957	3.4869604	3.87817	2.4387493	4.6017056	4.310847	4.2960567	5.7938666	4.2758517	4.2957063	3.8387241	4.901153	8.417802	6.130669	2.821665	4.8750906	3.4845068	4.04764	2.9460454	4.0028615	9.053446	3.1878197	4.351711	7.124455	7.6191654	9.112686	4.2094297	6.9363613	4.0275183	3.871757	2.6543725	3.7589111	6.947639	6.953278	3.2911687	6.484103	9.505925	7.7644963	4.992445	8.244162	6.5086193
4	6.4119124	3.5374837	5.4505134	5.098961	6.2298374	3.708477	4.796088	5.248275	2.707821	5.1443367	1.8548065	5.089535	2.3174114	7.0230694	3.0083373	3.8091989	5.823498	3.2828152	4.170237	5.544014	4.6485896	2.228765	6.2223096	4.8401957	7.22234	6.4119124	7.045744	6.5072317	6.7003317	4.5657835	1.8363552	6.3053455	6.7204146	2.2402022	5.2301254	3.0139332	1.8847288	4.0439086	4.21854	2.921456	4.5094323	4.3915696	7.591854	5.4717884	4.1087937	7.171463	5.610894	6.6328106	4.274811	5.955326	3.844451	3.7142694	2.6170788	3.2754982	3.6006927	3.3507767	2.4884772	2.4960148	4.855989	2.924467	3.2353187	2.5234299	3.4263685	1.7384174	4.590904	5.925207	3.792703	3.1526031	8.092776	2.4451172	2.4638586	4.183851	2.5555043	5.318845	2.8877332	1.7900288	5.292391	3.6573646	3.9412947	3.8781972	3.9123402	3.7352774	3.7074218	5.936508	3.5625126	6.588398	5.4685287	8.396328	7.7218246	6.127722	5.971313	4.9181113	2.4947548	4.5227633	5.992489	3.760024	2.90534	2.9100356	4.438387	4.1574774	4.309548	4.928468	4.036397	4.4587336	3.9911618	5.146901	8.185212	6.624386	2.7909489	5.057085	3.7839637	3.8533342	2.875346	3.8255212	8.0903425	3.3190622	4.5922966	6.551829	6.8476744	9.33708	4.30402	7.1495495	3.66086	3.8795128	2.726831	3.7874022	6.7739935	6.8379364	3.4310482	6.0702972	8.603769	7.309411	4.60808	8.428505	7.0406036
5	6.2576847	3.4535346	5.269809	5.281799	6.2956724	3.975402	4.4908133	5.2507253	2.7715876	5.00997	1.7939899	5.2340536	2.3393373	9.019417	3.0597053	3.844099	6.2197886	3.5062246	2.2600005	5.2366505	5.4263515	2.5896707	6.1876736	5.141878	7.94522	6.2576847	5.1386595	6.627557	10.9080925	4.603062	1.7328885	6.6340437	7.3321285	2.5861945	5.0655117	2.8809714	1.7450236	4.1637216	4.89098	2.7587285	4.59159	6.643576	6.7298007	5.8674865	4.225753	7.381878	6.443181	6.990717	3.8232062	5.566065	3.9680717	3.5138276	2.7680311	3.5618238	3.6787117	3.410234	2.4909058	2.5606444	4.780271	2.6871202	3.533638	3.3735743	3.2931745	1.8642174	4.590883	5.739861	3.9147666	4.6455255	10.716239	2.8099487	2.531683	4.2934494	2.4913645	4.66686	2.0813444	1.7523708	5.3913374	3.7071576	5.3905935	3.6354642	3.9554274	4.1153116	3.8039615	7.2744474	3.7210884	7.6792307	6.1348	13.237848	7.423968	7.8883452	7.2416983	5.578485	3.2959523	4.480066	7.059052	3.904523	3.0573354	2.9028618	4.852156	4.164433	4.2693787	8.0678	9.358246	4.450011	3.9431696	5.477008	8.884645	11.612553	2.81265	5.719948	3.2067084	3.7995539	2.585535	4.018832	8.131802	3.2847655	4.4812593	6.901882	7.5046444	10.328491	4.3524456	13.783942	5.7417865	3.8048768	2.8597026	3.9387035	7.559161	8.640145	3.279817	6.7143435	14.898677	8.738718	4.4983215	9.862552	9.123761
6	6.845569	4.046775	5.327616	5.156259	6.5739546	3.797173	4.518608	5.15493	2.909725	5.1128464	1.8030268	5.122438	2.381216	8.958647	3.0770242	3.6263201	5.287399	3.521264	3.7732496	6.1665525	5.2560334	2.4636772	7.625861	6.1006575	8.621957	6.845569	5.672763	6.5671396	7.953749	4.875424	1.6463277	6.8106155	6.556416	2.5258684	5.172446	2.6372125	1.6255784	4.043663	4.767662	3.409119	4.448923	4.6722293	7.1703105	5.815401	4.371337	7.2658434	6.2738895	6.6715746	3.9886081	4.989638	4.253015	3.680354	2.814034	3.431705	4.335946	3.1791196	2.284318	2.4592884	4.5962944	2.6744165	3.1408424	2.826762	3.1454916	1.8452904	4.868327	6.3690567	4.0421124	3.2929292	10.202892	2.686801	2.4752765	4.2081594	2.192922	5.370436	2.9848287	1.8186529	5.27897	3.6113448	4.651827	3.888661	4.2648077	3.8680494	3.8244512	5.9025598	3.6439683	6.9456763	5.609092	9.696772	10.067777	7.685432	7.541775	4.591523	2.6643004	4.474829	7.3282614	3.561362	4.246481	3.2546906	4.5198746	4.302895	4.3770437	5.3609543	5.2986903	4.524335	3.9665818	5.313842	8.141534	7.676427	2.777517	6.0413074	3.2266686	3.9440827	2.4426622	4.236804	9.26688	3.2599678	4.497999	6.7688155	8.170313	9.027506	4.0565367	8.214852	6.1609797	4.0500636	2.6332302	3.8750074	7.030545	8.988909	3.474595	6.196007	10.563774	9.31168	4.993386	10.096191	8.271462
7	6.1837506	2.2158766	5.346719	5.1249466	6.212672	3.7814558	4.523662	5.167721	2.6735182	5.208782	1.8217018	5.244149	2.5260665	6.8399787	2.9815774	3.7597606	5.7298355	3.1178336	3.9182396	6.4674425	5.1723313	2.4057457	6.067291	5.7427354	8.100782	6.1837506	7.02767	5.8812504	5.2719746	4.594519	1.8135884	6.3193817	6.4925346	2.0436463	5.2602477	2.9994993	1.7318776	4.0576963	4.3135376	3.4117734	4.4268045	4.6767225	7.626198	4.759476	3.6275613	6.39951	5.2715163	6.463979	4.18073	6.198168	3.8300273	3.587366	2.866951	3.731623	4.4160166	3.1384873	2.5119307	2.422767	4.7423635	2.8425515	4.318817	2.2107716	3.2205305	1.7568725	4.5460563	4.768167	3.8304834	4.1351266	7.0381975	2.287837	2.5614414	3.8794188	2.4259624	5.6262784	3.3838131	1.7422974	5.450669	3.7706509	4.023111	3.983568	4.017599	4.087178	3.8856401	4.7134724	3.6507654	6.3692613	4.9441977	8.688278	7.9384184	6.161959	6.2211676	4.202892	2.5825915	4.4661503	7.270384	3.7360272	3.3764029	2.5658157	4.7241273	4.9533525	4.4739013	3.058054	3.233974	4.611172	3.6379137	4.9546857	7.862091	5.9166965	2.7420268	4.9113564	3.961049	3.7043908	2.6591156	3.6231766	7.6917624	3.3880556	4.1167097	6.736333	6.7841954	8.43347	4.250437	6.921976	3.9082584	3.8642588	2.722683	3.7731445	6.4665465	7.1238546	3.4505084	5.7731457	7.3487544	7.636028	4.7625	8.503617	6.4901023
8	6.031005	2.5684633	5.2975936	5.2388754	6.4031024	3.727156	4.611029	5.246112	2.7590752	5.170066	1.7320801	5.291004	2.3808622	6.829679	3.0650642	3.7492805	5.871397	3.493434	4.169388	5.7612944	5.3444366	2.5911374	6.173932	4.8081093	6.959558	6.031005	6.871891	6.8358607	7.7010384	4.708491	1.7643131	6.169355	6.831003	2.4531186	5.2649026	3.0176318	1.7218044	4.0856943	4.651578	2.862065	4.6676965	4.6108904	7.7988853	6.0849714	3.7970254	7.6009007	5.9304705	6.670273	4.33757	6.200717	3.728456	3.6056757	2.7743697	3.709908	3.830584	3.3631701	2.4288466	2.472408	4.6611695	2.737901	3.9983747	2.6946416	3.3626487	1.7860861	4.589053	5.1904054	3.7998552	3.477988	8.224485	2.2888007	2.354636	4.113808	2.698591	5.308157	3.1311653	1.8116301	5.2585263	3.6845746	4.3213196	3.7238953	4.0856466	3.77182	3.9021764	6.064999	3.6886442	6.7152157	5.530796	8.53251	8.07603	6.2969375	6.5746784	4.6831284	2.4972568	4.7740426	5.7529407	3.7554865	3.3916686	2.3205621	4.509642	4.1237493	4.284985	5.4636974	4.381643	4.589237	3.8195932	4.9627223	8.376158	6.415387	2.710424	4.6831946	3.8005896	3.817394	2.7151427	3.5937846	8.619589	3.580279	4.328845	6.6847153	7.5139737	9.529268	4.284927	6.9313	3.6032498	3.8918498	2.8154898	3.930254	7.125231	6.7728066	3.375455	6.3746376	9.090923	7.3181286	4.673733	8.291866	6.474906
9	7.3040414	3.822645	5.3691874	5.2249007	6.4038563	3.828814	4.4173675	5.0833583	2.9666443	5.0493236	1.8126482	4.7464724	2.2735233	7.7124195	2.9818935	3.7336586	5.1743007	3.5045812	2.3333676	6.24624	5.193053	2.480445	5.3547454	5.2719736	7.539379	7.3040414	6.903258	4.5170374	5.219674	4.328901	1.8133967	6.7369437	6.4734006	2.42992	5.2877707	2.9185414	1.713739	4.2147584	4.6823177	3.241329	4.5351734	6.791849	7.5877876	3.0031145	4.8750052	4.661107	6.0777907	6.39714	3.9201765	5.3742523	3.9864779	3.8195415	2.7130427	3.4941826	4.357533	3.3826022	2.477378	2.3718963	4.8393903	2.8891878	2.9359329	3.805182	3.0183756	1.8110214	4.574606	3.7462244	3.702688	3.9591675	6.188667	2.4733179	2.4108725	5.570252	2.1935596	5.0373907	2.7542164	1.7829492	5.361434	3.7393713	4.4219785	3.9964237	4.1504817	3.6776626	3.9185467	9.0303135	3.749452	7.944074	6.657762	7.554345	6.9867654	7.415642	7.231804	5.6894116	2.6987038	4.814824	6.75164	3.8863585	4.490578	5.3518705	4.6881313	4.709509	4.3349047	5.4501734	3.6313214	4.4929647	3.920239	4.80377	7.7869515	6.137542	2.9358993	5.8824854	3.3329248	3.7711272	3.500414	4.248318	7.9847746	2.5135036	4.815953	6.4818664	6.733117	12.707052	4.3151493	8.089587	4.7049546	3.7383845	2.541987	3.7120628	7.853242	7.4682856	3.5038686	6.8452997	8.520294	7.7013016	4.933421	8.797415	8.162366
