56 -6.0682e+00 -8.9483e+00 -7.5482e+00 -9.7548e+00 -7.7329e+00 -8.6779e+00 1.8806e+01 1.7451e+01 1.7923e+01 1.5906e+01 1.4557e+01 1.7311e+01
57 -8.5154e+00 -9.6829e+00 -8.1580e+00 -6.6382e+00 -9.3333e+00 -9.7422e+00 1.4633e+01 1.7660e+01 1.5230e+01 1.7858e+01 1.7625e+01 1.7334e+01
58 -6.8813e+00 -7.5638e+00 -7.0663e+00 -9.1822e+00 -9.6895e+00 -8.6594e+00 1.8934e+01 1.9021e+01 1.5991e+01 1.6065e+01 1.6136e+01 1.4739e+01
59 -6.1335e+00 -9.2040e+00 6.2877e+00 -4.0956e+00 -9.4969e+00 -8.6892e+00 1.6200e+01 1.6419e+01 -9.2742e+00 1.7490e+01 1.4895e+01 1.7589e+01
60 -8.0247e+00 -8.8107e+00 -9.3546e+00 -8.6856e+00 -9.7491e+00 -8.0726e+00 1.9097e+01 1.8101e+01 -6.1544e+00 1.2699e+01 1.2912e+01 1.5681e+01
61 -9.5428e+00 -8.1857e+00 -6.7244e+00 -8.5177e+00 -9.3267e+00 -9.7542e+00 1.7793e+01 1.3558e+01 1.7020e+01 1.7185e+01 1.7402e+01 1.8031e+01
62 -8.4229e+00 -7.1393e+00 -7.1882e+00 -5.9858e+00 -8.8069e+00 -9.3770e+00 1.8665e+01 1.8706e+01 1.2182e+01 1.0152e+01 1.5707e+01 1.6651e+01
63 -8.8241e+00 -8.8173e+00 -7.1532e+00 -9.4000e+00 -9.1972e+00 -8.7302e+00 1.8738e+01 1.5620e+01 1.8628e+01 1.7920e+01 1.9035e+01 1.8497e+01
64 -6.7216e+00 -7.8684e+00 -9.0123e+00 -9.3421e+00 -9.3159e+00 -6.6851e+00 1.8833e+01 1.8477e+01 1.4820e+01 1.8003e+01 1.9083e+01 1.6574e+01
65 -9.1936e+00 -8.3185e+00 -9.0672e+00 -8.9986e+00 -9.7479e+00 -7.6092e+00 1.9221e+01 1.8400e+01 1.5052e+01 1.7946e+01 1.9220e+01 1.5663e+01
66 -8.0662e+00 -5.5474e+00 -8.2369e+00 -9.3413e+00 -8.8858e+00 -9.6967e+00 1.9200e+01 1.7470e+01 1.0089e+01 1.7518e+01 1.5498e+01 1.7151e+01
67 -7.0140e+00 -6.9121e+00 3.7217e+00 -9.3992e+00 -7.5535e+00 -8.8725e+00 1.8080e+01 1.9231e+01 1.4929e+01 1.6667e+01 1.7708e+01 1.7975e+01
68 -8.4095e+00 -8.7484e+00 -9.6324e+00 -9.6596e+00 -9.2155e+00 -9.7527e+00 1.7154e+01 1.9306e+01 1.6002e+01 1.8677e+01 1.8909e+01 1.5933e+01
69 -7.4129e+00 -7.9848e+00 -7.8922e+00 -8.6900e+00 -8.4110e+00 -8.1559e+00 1.9108e+01 1.8936e+01 1.4889e+01 1.3713e+01 1.7186e+01 1.2885e+01
70 -6.5238e+00 -8.0031e+00 -9.1337e+00 -9.7547e+00 -9.3576e+00 -8.0452e+00 1.7792e+01 1.5824e+01 1.7181e+01 1.4961e+01 1.5836e+01 1.7568e+01
71 -2.2086e+00 -9.7187e+00 -2.4893e+00 -8.1823e+00 -8.5741e+00 -9.4055e+00 1.6925e+01 1.7836e+01 1.7952e+01 1.3851e+01 1.6031e+01 1.4313e+01
72 -6.8646e+00 -7.9602e+00 -3.0703e+00 -8.2401e+00 -8.2911e+00 -9.3739e+00 1.7533e+01 1.5764e+01 1.8940e+01 1.1434e+01 1.6726e+01 1.5276e+01
73 -1.2068e+00 -9.7545e+00 -9.7490e+00 -6.6986e+00 -8.3422e+00 -5.4976e+00 1.6587e+01 1.6231e+01 1.5141e+01 1.5088e+01 1.8482e+01 1.5900e+01
74 -7.0733e+00 -8.4788e+00 -5.6744e+00 -9.1563e+00 -9.7086e+00 -6.5743e+00 1.6166e+01 1.8230e+01 1.8631e+01 1.8723e+01 1.6432e+01 1.8245e+01
75 -9.1003e+00 -8.4521e+00 -5.5615e+00 -7.1781e+00 -8.6169e+00 -9.7502e+00 1.6297e+01 1.9453e+01 1.2632e+01 1.5343e+01 1.5410e+01 1.8164e+01
76 -8.1838e+00 -4.1548e+00 -6.9208e+00 -9.0959e+00 -8.6624e+00 -9.4204e+00 1.7854e+01 1.5485e+01 1.5288e+01 1.8486e+01 1.3437e+01 1.7385e+01
77 -9.3897e+00 -9.7548e+00 -9.5782e+00 -6.6905e+00 -7.3678e+00 -8.7882e+00 1.8776e+01 1.8850e+01 1.6401e+01 6.3707e+00 1.4277e+01 1.7955e+01
78 -4.6730e+00 -5.7317e+00 -5.2955e+00 -7.2878e+00 -6.5967e+00 -9.6038e+00 1.9271e+01 1.9378e+01 1.8863e+01 1.7076e+01 1.8448e+01 1.7207e+01
79 -4.0571e+00 -8.4952e+00 -9.3413e+00 -9.3523e+00 -6.8574e+00 -9.4929e+00 1.3129e+01 1.6575e+01 1.3948e+01 1.7522e+01 1.6806e+01 1.8670e+01
80 -8.7681e+00 -9.7223e+00 -9.0378e+00 -8.4762e+00 -5.0073e+00 -5.2769e+00 1.6626e+01 1.5678e+01 1.7112e+01 1.7354e+01 1.4140e+01 1.6771e+01
81 -9.6872e+00 -8.6776e+00 -6.1296e+00 -8.2087e+00 -9.5532e+00 -6.3689e+00 1.7459e+01 1.8567e+01 1.8605e+01 1.6352e+01 1.4873e+01 1.6409e+01
